date,ticker,open,high,low,close,volume
2025-03-26,SYN20,168.2246,172.8611,167.6060,170.2336,5353707.0000
2025-03-27,SYN20,173.2116,174.6664,173.2116,174.2320,4525907.0000
2025-03-28,SYN20,171.2158,172.1936,167.3807,169.7871,8141365.0000
2025-03-31,SYN20,170.0956,170.2688,170.0956,170.1892,4552310.0000
2025-04-01,SYN20,164.2715,164.2715,162.4055,162.4670,5784432.0000
2025-04-02,SYN20,161.8148,161.8148,158.9671,159.8158,3747211.0000
2025-04-03,SYN20,157.5813,157.5813,155.9268,155.9883,9494682.0000
2025-04-04,SYN20,155.7036,156.6327,154.4387,155.5357,4350602.0000
2025-04-07,SYN20,155.6788,156.6719,155.5741,156.1230,9181191.0000
2025-04-08,SYN20,156.4700,158.5667,155.1016,156.8342,4560641.0000
2025-04-09,SYN20,155.8065,157.1493,153.4467,155.2980,4706094.0000
2025-04-10,SYN20,154.8085,154.8085,153.7330,153.7880,3195984.0000
2025-04-11,SYN20,154.6195,156.1929,154.3966,155.2947,3440756.0000
2025-04-14,SYN20,154.8737,155.7041,151.8057,153.7549,5295510.0000
2025-04-15,SYN20,155.9919,158.6250,155.9919,158.3438,7062252.0000
2025-04-16,SYN20,158.2378,159.1152,157.0305,158.0728,4066493.0000
2025-04-17,SYN20,157.9880,158.0163,157.3873,157.7018,5058890.0000
2025-04-18,SYN20,158.6576,160.8360,158.6576,159.7751,7046964.0000
2025-04-21,SYN20,159.2422,162.1719,155.5315,158.8517,5024909.0000
2025-04-22,SYN20,161.3331,162.2887,161.3331,162.0687,4130016.0000
2025-04-23,SYN20,163.5123,165.8980,163.5123,164.8901,5392353.0000
2025-04-24,SYN20,165.2095,167.7337,164.1966,165.9652,4947360.0000
2025-04-25,SYN20,163.8666,165.1499,159.6082,162.3790,4545537.0000
2025-04-28,SYN20,162.3284,164.5474,159.7430,162.1452,6760953.0000
2025-04-29,SYN20,161.7320,163.6075,159.4212,161.5143,2628892.0000
2025-04-30,SYN20,162.1231,163.0712,161.9430,162.5071,9067786.0000
2025-05-01,SYN20,163.1253,164.5025,162.1724,163.3375,5612902.0000
2025-05-02,SYN20,163.0338,164.9722,160.5805,162.7763,3455819.0000
2025-05-05,SYN20,162.6877,164.9536,160.2638,162.6087,6082433.0000
2025-05-06,SYN20,162.4525,162.7702,161.9322,162.3512,5340138.0000
2025-05-07,SYN20,160.4517,162.9699,156.7420,159.8560,7662133.0000
2025-05-08,SYN20,159.5141,159.5141,159.0681,159.2532,7022613.0000
2025-05-09,SYN20,158.3060,158.3060,156.4619,157.3341,4981200.0000
2025-05-12,SYN20,166.6831,172.6787,166.6831,171.0284,21631671.0000
2025-05-13,SYN20,171.6818,173.0132,171.3274,172.1703,3115870.0000
2025-05-14,SYN20,172.9882,175.8785,171.2630,173.5708,1921913.0000
2025-05-15,SYN20,174.0813,175.7369,174.0813,175.1130,3054094.0000
2025-05-16,SYN20,175.4882,179.5310,173.1532,176.3421,5342885.0000
2025-05-19,SYN20,175.7643,177.3312,172.0617,174.6964,4044637.0000
2025-05-20,SYN20,175.9195,176.7489,175.9195,176.5389,6077253.0000
2025-05-21,SYN20,176.0005,176.2328,174.7395,175.4862,6663746.0000
2025-05-22,SYN20,176.4189,180.9335,176.4189,179.1454,5612801.0000
2025-05-23,SYN20,179.3611,182.3985,176.8556,179.6271,2604766.0000
2025-05-26,SYN20,179.6151,181.0505,178.1238,179.5871,4588378.0000
2025-05-27,SYN20,176.0955,176.0955,170.0356,172.8408,4267444.0000
2025-05-28,SYN20,171.4320,173.0389,167.5150,170.2769,5434562.0000
2025-05-29,SYN20,170.5706,171.4582,170.5706,171.2293,4878775.0000
2025-05-30,SYN20,169.9875,169.9875,167.2316,167.4087,5070369.0000
2025-06-02,SYN20,167.0805,169.5891,164.0425,166.8158,4862034.0000
2025-06-03,SYN20,168.7601,171.8775,167.5623,169.7199,6876930.0000
2025-06-04,SYN20,171.6364,176.0330,171.6364,174.6378,3861721.0000
2025-06-05,SYN20,174.2271,174.4011,171.5681,172.9846,5602142.0000
2025-06-06,SYN20,166.5293,166.5293,160.8912,163.1642,3955202.0000
2025-06-09,SYN20,163.2296,165.2173,161.3788,163.2981,6602014.0000
2025-06-10,SYN20,163.8969,167.7182,162.7412,165.2297,5895822.0000
2025-06-11,SYN20,163.1017,163.1017,157.9272,160.3307,5590889.0000
2025-06-12,SYN20,163.3680,167.2173,161.3817,164.2995,7157679.0000
2025-06-13,SYN20,164.1213,164.5970,163.4513,164.0241,6431354.0000
2025-06-16,SYN20,166.8221,170.5266,166.8221,169.1841,7949459.0000
2025-06-17,SYN20,169.0672,170.5391,167.5212,169.0302,3265191.0000
2025-06-18,SYN20,169.3708,170.6896,168.6332,169.6614,5334966.0000
2025-06-19,SYN20,168.0319,168.0319,164.9016,166.3270,4106086.0000
2025-06-20,SYN20,167.2213,171.1056,166.3491,168.7274,8472460.0000
2025-06-23,SYN20,169.4590,171.2880,168.0885,169.6882,6247325.0000
2025-06-24,SYN20,167.9603,170.1563,164.8912,167.5238,4773740.0000
2025-06-25,SYN20,168.8826,172.0010,167.1677,169.5844,7239578.0000
2025-06-26,SYN20,168.6862,168.6862,167.8882,168.1608,5031682.0000
2025-06-27,SYN20,171.6392,174.4756,171.6392,173.5664,5547934.0000
2025-06-30,SYN20,174.5443,175.5957,174.5443,175.5114,4800531.0000
2025-07-01,SYN20,175.5623,176.2146,174.9634,175.5890,7750068.0000
2025-07-02,SYN20,175.3280,176.7896,173.2946,175.0421,5392139.0000
2025-07-03,SYN20,179.8957,184.5276,178.2371,181.3823,8322341.0000
2025-07-04,SYN20,181.5903,182.2012,181.4320,181.8166,4026261.0000
2025-07-07,SYN20,182.2936,184.1776,182.2936,183.5932,5495912.0000
2025-07-08,SYN20,182.2341,182.2341,179.9528,180.0985,3848442.0000
2025-07-09,SYN20,181.1827,185.5554,180.1631,182.8592,7150221.0000
2025-07-10,SYN20,182.9976,186.9059,179.7350,183.3205,5050141.0000
2025-07-11,SYN20,182.3689,182.3689,179.9422,180.7867,3708599.0000
2025-07-14,SYN20,179.5580,179.5580,176.7759,177.5257,6947938.0000
2025-07-15,SYN20,179.8175,183.1779,179.3055,181.2417,7201662.0000
2025-07-16,SYN20,181.3255,182.4814,180.2692,181.3753,5255436.0000
2025-07-17,SYN20,182.4662,186.8605,180.4712,183.6658,4199720.0000
2025-07-18,SYN20,185.6137,188.8512,183.9244,186.3878,5874013.0000
2025-07-21,SYN20,189.4135,193.3521,189.4135,192.0791,9256072.0000
2025-07-22,SYN20,194.8520,198.6413,194.8520,197.2514,3850119.0000
2025-07-23,SYN20,196.0476,199.6721,191.6843,195.6782,2950081.0000
2025-07-24,SYN20,195.4111,196.2731,193.4440,194.8585,5217218.0000
2025-07-25,SYN20,190.8671,190.8671,185.7927,187.4623,3313404.0000
2025-07-28,SYN20,187.5228,187.8348,187.3637,187.5992,2987740.0000
2025-07-29,SYN20,188.2535,189.4512,187.9376,188.6944,5793869.0000
2025-07-30,SYN20,184.9872,185.1703,180.9327,183.0515,6143699.0000
2025-07-31,SYN20,183.0871,184.8270,181.3758,183.1014,7036846.0000
2025-08-01,SYN20,183.1593,185.7207,180.7382,183.2295,6019765.0000
2025-08-04,SYN20,183.1367,184.8063,181.0903,182.9483,6612252.0000
2025-08-05,SYN20,183.0974,184.5274,182.4629,183.4952,5475458.0000
2025-08-06,SYN20,181.5614,181.5614,177.8768,179.4740,8923939.0000
2025-08-07,SYN20,179.5087,180.4826,178.5549,179.5188,4736656.0000
2025-08-08,SYN20,184.2662,187.2242,184.2662,186.9542,4225712.0000
2025-08-11,SYN20,186.8227,190.2438,183.0871,186.6654,8999383.0000
2025-08-12,SYN20,186.0838,186.0838,184.4262,184.7866,6686995.0000
2025-08-13,SYN20,184.2054,184.8425,182.7546,183.7985,5180731.0000
2025-08-14,SYN20,187.2943,190.3195,187.2943,189.1604,5593211.0000
2025-08-15,SYN20,185.2414,186.0950,182.3187,184.2069,4402102.0000
2025-08-18,SYN20,187.2613,191.1215,187.2613,191.0556,4004785.0000
2025-08-19,SYN20,190.4801,191.4192,186.5534,188.9863,2874630.0000
2025-08-20,SYN20,189.3938,193.1875,188.6307,190.9091,2904695.0000
2025-08-21,SYN20,192.9066,195.6153,191.8282,193.7218,6253210.0000
2025-08-22,SYN20,192.4633,192.4633,189.7194,190.5739,4549825.0000
2025-08-25,SYN20,189.8149,191.7711,187.0205,189.3958,4111805.0000
2025-08-26,SYN20,190.3027,195.0473,189.5327,192.2900,4398809.0000
2025-08-27,SYN20,192.0264,192.8929,190.7804,191.8367,6540996.0000
2025-08-28,SYN20,190.4196,190.4196,184.7123,186.0954,8657191.0000
2025-08-29,SYN20,187.2695,188.7144,186.8305,187.7725,5229851.0000
2025-09-01,SYN20,186.4949,186.4949,182.8185,183.5746,3826766.0000
2025-09-02,SYN20,184.3403,185.8999,184.3403,185.3486,4357343.0000
2025-09-03,SYN20,185.2222,188.5104,181.8613,185.1859,4844947.0000
2025-09-04,SYN20,182.7867,182.7867,179.1487,179.8118,6667972.0000
2025-09-05,SYN20,182.0869,183.2715,182.0869,182.8237,5515066.0000
2025-09-08,SYN20,182.9527,184.0492,182.7107,183.3800,6858920.0000
2025-09-09,SYN20,184.7031,191.0341,183.8508,187.4425,3362974.0000
2025-09-10,SYN20,187.5721,188.2273,187.3704,187.7989,5942924.0000
2025-09-11,SYN20,186.7895,187.0275,183.6028,185.3151,9644095.0000
2025-09-12,SYN20,183.8645,183.8645,177.3942,178.5033,6122846.0000
2025-09-15,SYN20,178.4380,181.6383,174.9092,178.2737,4784155.0000
2025-09-16,SYN20,176.6135,176.6135,174.0711,174.3180,5946590.0000
2025-09-17,SYN20,173.2055,176.4249,168.6748,172.5499,7449098.0000
2025-09-18,SYN20,169.9836,169.9836,163.5330,165.1990,5934288.0000
2025-09-19,SYN20,160.9997,160.9997,157.7756,159.1857,7647092.0000
2025-09-22,SYN20,159.1873,159.5649,158.8152,159.1901,3113402.0000
2025-09-23,SYN20,159.4336,160.0429,159.4336,159.9369,5891725.0000
2025-09-24,SYN20,163.0326,166.7033,163.0326,166.2673,5811578.0000
2025-09-25,SYN20,167.3041,172.1479,167.3041,170.4014,6105936.0000
2025-09-26,SYN20,169.1328,169.1328,166.6324,166.8867,5277079.0000
2025-09-29,SYN20,168.9268,170.5764,168.8188,169.6976,5108970.0000
2025-09-30,SYN20,169.3297,169.9813,167.6774,168.8294,6027316.0000
2025-10-01,SYN20,164.7318,164.7318,162.0710,162.9167,3491231.0000
2025-10-02,SYN20,163.7196,165.7081,163.4445,164.5763,4396504.0000
2025-10-03,SYN20,163.2893,163.5485,160.3482,161.9483,4881091.0000
2025-10-06,SYN20,160.2315,160.2315,158.1911,158.4215,5994407.0000
2025-10-07,SYN20,156.5962,158.3877,152.0903,155.2390,5231043.0000
2025-10-08,SYN20,155.1679,156.2315,153.6200,154.9258,4163583.0000
2025-10-09,SYN20,154.2763,155.9078,151.5233,153.7155,7224240.0000
2025-10-10,SYN20,153.0644,154.4331,150.4868,152.4599,5845656.0000
2025-10-13,SYN20,152.3503,153.1475,151.4600,152.3037,5524315.0000
2025-10-14,SYN20,152.7056,155.1385,152.7056,154.0890,6235730.0000
2025-10-15,SYN20,153.4820,154.8103,149.2760,152.0431,5630423.0000
2025-10-16,SYN20,150.8567,150.8567,150.2193,150.3607,8135792.0000
2025-10-17,SYN20,150.5032,154.9770,146.2184,150.5977,5059035.0000
2025-10-20,SYN20,150.9690,154.2664,148.7669,151.5166,3778960.0000
2025-10-21,SYN20,152.0323,154.3752,152.0323,153.2834,6121148.0000
2025-10-22,SYN20,154.4517,158.9705,154.4517,157.5327,6367938.0000
2025-10-23,SYN20,162.2808,170.8791,162.2808,168.2274,25511347.0000
2025-10-24,SYN20,167.9938,170.3982,164.0495,167.2238,2600778.0000
2025-10-27,SYN20,166.7491,167.1805,165.6291,166.4048,2997628.0000
2025-10-28,SYN20,165.9982,166.0355,165.6127,165.8241,3386587.0000
2025-10-29,SYN20,165.4914,166.4037,164.1945,165.2991,3810227.0000
2025-10-30,SYN20,165.6677,167.6403,163.9308,165.7855,4243610.0000
2025-10-31,SYN20,166.7726,171.0976,166.7726,170.4462,6747150.0000
2025-11-03,SYN20,172.2115,175.5915,172.2115,175.5576,4212920.0000
2025-11-04,SYN20,178.3302,182.8938,176.6049,179.7493,8012698.0000
2025-11-05,SYN20,180.2521,183.1599,178.2644,180.7121,3941162.0000
2025-11-06,SYN20,178.8423,179.1935,175.8391,177.5163,5701658.0000
2025-11-07,SYN20,177.3104,178.4480,175.7981,177.1230,5673762.0000
2025-11-10,SYN20,175.7885,175.7885,169.5959,170.2995,4535934.0000
2025-11-11,SYN20,169.7366,169.8709,168.1737,169.0223,2895565.0000
2025-11-12,SYN20,166.0186,166.0186,164.4460,164.8239,5859030.0000
2025-11-13,SYN20,164.4972,165.2119,162.2746,163.7432,5848367.0000
2025-11-14,SYN20,163.2101,164.0212,161.2777,162.6495,5307845.0000
2025-11-17,SYN20,163.5372,165.8276,162.5440,164.1858,4513175.0000
2025-11-18,SYN20,165.0892,166.2851,165.0892,166.2318,3430637.0000
2025-11-19,SYN20,166.6205,168.1062,166.6205,167.5164,4249452.0000
2025-11-20,SYN20,168.1184,170.5067,167.1888,168.8477,2881197.0000
2025-11-21,SYN20,169.1065,170.5361,168.9311,169.7336,9574266.0000
2025-11-24,SYN20,171.9188,177.5179,171.9188,175.0824,4738813.0000
2025-11-25,SYN20,174.6769,177.0226,171.6703,174.3464,8089160.0000
2025-11-26,SYN20,173.2371,173.2371,172.3106,172.6903,5095651.0000
2025-11-27,SYN20,171.2821,175.2347,163.7357,169.4852,8910550.0000
2025-11-28,SYN20,169.7008,171.4624,168.1238,169.7931,4357904.0000
2025-12-01,SYN20,170.9209,174.1034,170.6880,172.3957,4180958.0000
2025-12-02,SYN20,176.3601,178.4578,176.3601,178.4091,4070868.0000
2025-12-03,SYN20,178.2248,178.2248,177.0689,177.5017,5504633.0000
2025-12-04,SYN20,179.2358,181.3644,179.2358,180.4378,3937127.0000
2025-12-05,SYN20,180.2786,181.2325,178.0747,179.6536,3292985.0000
2025-12-08,SYN20,181.0193,184.3818,180.8518,182.6168,8884440.0000
2025-12-09,SYN20,179.8300,181.2866,175.5736,178.4301,8403156.0000
2025-12-10,SYN20,179.5486,180.5868,179.3870,179.9869,4258952.0000
2025-12-11,SYN20,180.6643,184.0599,180.3815,182.2207,7269743.0000
2025-12-12,SYN20,179.9725,179.9725,172.8681,175.8542,2413299.0000
2025-12-15,SYN20,182.0156,191.3628,182.0156,189.6929,34674160.0000
2025-12-16,SYN20,189.2280,190.1775,186.9003,188.5389,3640700.0000
2025-12-17,SYN20,188.0995,190.0209,184.0362,187.0285,3371869.0000
2025-12-18,SYN20,186.7824,186.7824,185.6486,186.0496,1912199.0000
2025-12-19,SYN20,185.8838,186.6414,184.7206,185.6810,2735843.0000
2025-12-22,SYN20,186.4307,189.1376,186.4307,188.0475,5839704.0000
2025-12-23,SYN20,188.3047,191.5315,186.6002,189.0658,9012142.0000
2025-12-24,SYN20,190.0856,195.6448,187.0304,191.3376,4722562.0000
2025-12-25,SYN20,190.7729,192.0967,188.8486,190.4726,2403184.0000
2025-12-26,SYN20,192.1073,193.8249,192.1073,193.0953,7828195.0000
2025-12-29,SYN20,190.8439,190.8439,188.1529,188.5847,5623138.0000
2025-12-30,SYN20,190.6850,193.0171,189.4233,191.2202,5439209.0000
2025-12-31,SYN20,189.7705,190.2822,187.5034,188.8928,6667688.0000
2026-01-01,SYN20,188.3789,190.1160,185.7000,187.9080,6779526.0000
2026-01-02,SYN20,188.4327,190.0754,187.3170,188.6962,3406789.0000
2026-01-05,SYN20,189.0427,190.5191,189.0167,189.7679,5629234.0000
2026-01-06,SYN20,191.7356,196.0041,191.2552,193.6297,4255448.0000
2026-01-07,SYN20,193.0090,193.7604,190.3008,192.0306,4886393.0000
2026-01-08,SYN20,192.6755,194.6363,191.7609,193.1986,7958216.0000
2026-01-09,SYN20,191.1572,192.5165,185.6250,189.0707,5250471.0000
2026-01-12,SYN20,187.8128,187.8128,184.0179,184.0791,4380230.0000
2026-01-13,SYN20,186.8663,191.1734,186.8663,189.9301,5601931.0000
2026-01-14,SYN20,189.7507,189.7729,189.0062,189.3896,5137681.0000
2026-01-15,SYN20,190.3790,194.0286,190.1013,192.0650,5504536.0000
2026-01-16,SYN20,192.1489,194.4847,190.2223,192.3535,7212726.0000
2026-01-19,SYN20,188.4272,188.8271,186.0232,187.4251,5424144.0000
2026-01-20,SYN20,188.1515,192.8729,188.1515,190.7176,4684090.0000
2026-01-21,SYN20,191.5974,195.7925,191.5974,193.7619,5017446.0000
2026-01-22,SYN20,195.6601,197.1778,195.6601,197.1139,3793509.0000
2026-01-23,SYN20,201.5824,208.1181,198.5009,203.3095,8753226.0000
2026-01-26,SYN20,203.0393,203.1063,202.1574,202.6319,6704714.0000
2026-01-27,SYN20,203.0120,204.4686,201.9095,203.1890,2858351.0000
2026-01-28,SYN20,201.2091,203.0313,198.3300,200.6807,5178385.0000
2026-01-29,SYN20,199.9512,200.5474,197.8930,199.2202,8242408.0000
2026-01-30,SYN20,197.5219,198.8518,194.0024,196.4271,3096679.0000
2026-02-02,SYN20,194.6141,194.6141,192.2875,193.3760,4734329.0000
2026-02-03,SYN20,192.8029,192.8860,189.9739,191.4300,9924301.0000
2026-02-04,SYN20,191.7034,194.3139,189.5427,191.9283,6171612.0000
2026-02-05,SYN20,190.8148,190.8990,187.1592,189.0291,7045584.0000
2026-02-06,SYN20,188.1294,188.9629,184.7356,186.8493,3865165.0000
2026-02-09,SYN20,185.6478,188.3193,179.7824,184.0508,9212411.0000
2026-02-10,SYN20,180.6140,180.6140,178.7266,179.0701,6525768.0000
2026-02-11,SYN20,177.9985,177.9985,176.1944,176.3301,8641611.0000
2026-02-12,SYN20,176.1753,176.6025,174.6429,175.6227,3884601.0000
2026-02-13,SYN20,176.4726,178.7551,175.0444,176.8997,4481695.0000
2026-02-16,SYN20,179.4852,180.7722,179.4852,180.4112,3930683.0000
2026-02-17,SYN20,182.1397,184.0520,182.1397,183.2445,6130109.0000
2026-02-18,SYN20,183.0347,184.5450,180.7434,182.6442,3897367.0000
2026-02-19,SYN20,181.6722,181.8710,180.4856,181.1783,5546881.0000
2026-02-20,SYN20,180.9566,181.4852,178.9434,180.2143,9037080.0000
2026-02-23,SYN20,180.0868,181.2152,178.5763,179.8957,7183304.0000
2026-02-24,SYN20,177.5739,177.5739,174.7887,175.8138,4360803.0000
2026-02-25,SYN20,176.5513,177.8950,176.5513,177.6736,6431116.0000
2026-02-26,SYN20,177.6635,177.6997,177.5832,177.6415,3888161.0000
2026-02-27,SYN20,177.3138,178.2316,175.4574,176.8445,7100699.0000
2026-03-02,SYN20,175.0580,175.0580,172.9150,173.6702,3623961.0000
2026-03-03,SYN20,174.7956,178.1081,174.7956,177.9793,6922237.0000
2026-03-04,SYN20,179.6871,184.1662,179.6871,183.5302,7597986.0000
2026-03-05,SYN20,181.2947,181.2947,179.4259,179.7490,3456041.0000
2026-03-06,SYN20,182.3120,188.7063,182.3120,185.9621,7507951.0000
2026-03-09,SYN20,185.2550,185.5340,184.2334,184.8837,8577381.0000
2026-03-10,SYN20,186.4292,190.7949,184.2390,187.5169,9261089.0000
2026-03-11,SYN20,183.1794,183.5908,179.3479,181.4694,8896454.0000
2026-03-12,SYN20,181.7392,183.0056,180.6407,181.8232,6899891.0000
2026-03-13,SYN20,184.0811,186.6815,184.0811,185.4356,6954882.0000
2026-03-16,SYN20,185.2648,189.8588,180.5709,185.2148,4425665.0000
2026-03-17,SYN20,196.3909,205.3863,196.3909,203.0922,23736041.0000
2026-03-18,SYN20,202.8753,203.4302,201.3320,202.3811,2836420.0000
2026-03-19,SYN20,201.0198,201.0198,200.4836,200.6397,3187560.0000
2026-03-20,SYN20,200.3977,200.5203,199.6861,200.1032,2907282.0000
2026-03-23,SYN20,199.4568,201.8775,196.6081,199.2428,2232339.0000
2026-03-24,SYN20,199.6702,202.1124,197.5692,199.8408,3793618.0000
2026-03-25,SYN20,198.1856,198.1856,195.2990,196.2403,6923507.0000
2026-03-26,SYN20,191.0644,191.0644,188.2494,188.9806,5850502.0000
2026-03-27,SYN20,187.2277,187.2277,183.7349,185.3656,4012707.0000
2026-03-30,SYN20,186.3305,188.2444,185.4940,186.8692,9471564.0000
2026-03-31,SYN20,187.6775,190.2723,187.6775,189.9929,6323317.0000
2026-04-01,SYN20,191.3623,193.6479,191.0214,192.3347,4782234.0000
2026-04-02,SYN20,192.5905,193.6000,192.5905,193.2479,4658195.0000
2026-04-03,SYN20,192.9921,195.1999,190.1049,192.6524,8769338.0000
2026-04-06,SYN20,191.1859,192.2864,187.1485,189.7174,4862860.0000
2026-04-07,SYN20,189.7079,190.8978,188.5036,189.7007,4907556.0000
2026-04-08,SYN20,189.1357,189.8283,187.3930,188.6106,2877138.0000
2026-04-09,SYN20,183.5105,183.5105,180.2464,180.7497,5137095.0000
2026-04-10,SYN20,182.1491,185.4808,182.1491,184.3724,4524685.0000
2026-04-13,SYN20,183.3184,186.1444,178.9787,182.5616,7672088.0000
2026-04-14,SYN20,180.4740,180.4740,174.5982,177.5216,8831217.0000
2026-04-15,SYN20,177.9348,184.9133,173.8459,179.3796,8092302.0000
2026-04-16,SYN20,180.2591,183.6713,177.5413,180.6063,3307375.0000
2026-04-17,SYN20,185.5171,188.3398,185.5171,187.0200,6226114.0000
2026-04-20,SYN20,185.5663,190.4972,179.5236,185.0104,9177910.0000
2026-04-21,SYN20,182.5500,182.5500,181.1519,181.7748,5153404.0000
2026-04-22,SYN20,184.5660,186.3329,184.5660,185.4683,5253085.0000
2026-04-23,SYN20,184.5676,184.5676,183.9311,184.0204,5487005.0000
2026-04-24,SYN20,186.3079,188.6575,186.3079,188.0229,3404973.0000
2026-04-27,SYN20,188.7344,193.2638,186.4040,189.8339,4889180.0000
2026-04-28,SYN20,185.8450,185.8450,183.3726,183.9313,5265791.0000
2026-04-29,SYN20,181.7921,181.7921,178.8872,179.7991,6027114.0000
2026-04-30,SYN20,178.6916,178.6916,174.9199,175.4095,5769946.0000
2026-05-01,SYN20,177.5350,180.0951,177.5350,179.8025,5644581.0000
2026-05-04,SYN20,181.0689,183.8796,180.7064,182.2930,4888291.0000
2026-05-05,SYN20,183.2579,185.7343,182.7415,184.2379,10885416.0000
2026-05-06,SYN20,182.2585,182.2585,178.5652,179.5750,8693746.0000
2026-05-07,SYN20,180.2703,180.5923,180.2703,180.5701,7286734.0000
2026-05-08,SYN20,174.4104,174.4104,167.3279,168.2331,6097973.0000
2026-05-11,SYN20,168.2683,168.5003,168.2307,168.3655,9314879.0000
2026-05-12,SYN20,168.1689,169.8307,166.2244,168.0275,4274576.0000
2026-05-13,SYN20,169.0993,172.1231,169.0993,171.6180,7407158.0000
2026-05-14,SYN20,172.1514,175.8319,170.6244,173.2282,7306656.0000
2026-05-15,SYN20,171.9531,171.9531,169.3090,169.6970,5408162.0000
2026-05-18,SYN20,169.4332,170.5130,168.1604,169.3367,3106221.0000
2026-05-19,SYN20,167.1666,168.7462,162.0313,165.3887,3336713.0000
2026-05-20,SYN20,164.2838,165.3335,162.5561,163.9448,8736696.0000
2026-05-21,SYN20,163.4546,163.4546,161.3682,161.6777,3839504.0000
2026-05-22,SYN20,165.3225,171.4062,165.3225,171.0066,7179583.0000
2026-05-25,SYN20,169.3408,170.5415,166.2983,168.4199,5292491.0000
2026-05-26,SYN20,167.8504,167.9937,165.1030,166.5483,4866618.0000
2026-05-27,SYN20,166.6619,169.8637,163.5300,166.6969,6283899.0000
2026-05-28,SYN20,170.1696,176.0870,169.8378,172.9624,8826152.0000
2026-05-29,SYN20,170.0923,171.0173,167.6990,169.3582,7333643.0000
2026-06-01,SYN20,171.6336,173.8978,171.6336,173.4606,8744203.0000
2026-06-02,SYN20,174.4722,178.2858,174.4722,176.5330,3948362.0000
2026-06-03,SYN20,174.0751,174.0751,173.2624,173.4200,4598151.0000
2026-06-04,SYN20,172.5072,175.0912,168.7673,171.9292,8478185.0000
2026-06-05,SYN20,176.4005,179.9767,176.4005,178.4570,5621509.0000
2026-06-08,SYN20,174.0913,174.0913,168.7200,171.3359,5055286.0000
2026-06-09,SYN20,169.9872,169.9872,166.3429,166.3802,3377405.0000
2026-06-10,SYN20,162.7716,162.7716,158.8578,159.4563,4811215.0000
2026-06-11,SYN20,158.2267,159.2658,153.7652,156.5155,4689433.0000
2026-06-12,SYN20,156.4407,157.7180,155.0882,156.4031,6715850.0000
2026-06-15,SYN20,155.6575,155.6575,151.3031,152.9153,5395466.0000
2026-06-16,SYN20,153.6525,154.8417,152.8884,153.8650,3070005.0000
2026-06-17,SYN20,154.1451,156.2879,152.4157,154.3518,2863222.0000
2026-06-18,SYN20,155.6424,156.3403,155.6424,156.1586,8087236.0000
2026-06-19,SYN20,155.6386,157.8049,152.9736,155.3892,3466938.0000
2026-06-22,SYN20,155.0921,156.9422,152.5240,154.7331,3315417.0000
2026-06-23,SYN20,153.6236,153.7174,151.3769,152.5471,3539487.0000
2026-06-24,SYN20,158.1351,166.0150,157.3361,161.6755,28254677.0000
2026-06-25,SYN20,160.9609,162.5592,158.3109,160.4351,3699995.0000
2026-06-26,SYN20,160.1102,160.7918,157.1958,158.9938,4096013.0000
2026-06-29,SYN20,156.7335,158.2041,154.1301,156.1671,4398626.0000
2026-06-30,SYN20,156.2620,159.4471,153.1569,156.3020,4697524.0000
2026-07-01,SYN20,156.1836,156.1836,155.8532,155.9633,4158896.0000
2026-07-02,SYN20,153.2680,153.2680,152.0076,152.5262,5013761.0000
2026-07-03,SYN20,151.5528,155.6791,146.1386,150.9088,4331189.0000
2026-07-06,SYN20,147.1707,147.1707,145.0005,145.7192,5673366.0000
2026-07-07,SYN20,144.0752,144.0752,142.1871,143.0129,3827056.0000
2026-07-08,SYN20,145.3054,149.1037,145.3054,149.0916,4763137.0000
2026-07-09,SYN20,149.1576,149.3413,149.0177,149.1795,5956289.0000
2026-07-10,SYN20,147.4841,147.4841,143.9200,145.0074,3973617.0000
2026-07-13,SYN20,145.6107,147.8096,145.6107,146.9091,4626029.0000
2026-07-14,SYN20,149.0540,150.6221,149.0540,150.1222,6513636.0000
2026-07-15,SYN20,151.5507,156.2862,151.5507,155.9423,5015795.0000
2026-07-16,SYN20,157.2015,160.7700,154.6423,157.7061,4884258.0000
2026-07-17,SYN20,159.5914,161.8291,159.2484,160.5387,5059920.0000
2026-07-20,SYN20,160.9097,161.2472,160.7907,161.0190,5633730.0000
2026-07-21,SYN20,159.4212,159.4212,157.9124,158.2595,2198748.0000
2026-07-22,SYN20,158.5139,159.2869,158.5139,158.9394,5968644.0000
2026-07-23,SYN20,158.2834,160.6560,155.3926,158.0243,5024984.0000
2026-07-24,SYN20,157.0558,158.5233,149.4782,154.0008,10098481.0000
2026-07-27,SYN20,156.6578,161.2187,156.6578,159.4361,3206510.0000
2026-07-28,SYN20,159.0829,159.2926,157.9982,158.6454,8245507.0000
2026-07-29,SYN20,157.0155,157.0155,154.9755,155.5798,5111435.0000
2026-07-30,SYN20,154.7430,155.3538,153.2570,154.3054,4782299.0000
2026-07-31,SYN20,155.9253,158.8174,155.7091,157.2633,5589905.0000
2026-08-03,SYN20,156.8601,158.8159,154.2299,156.5229,5316889.0000
2026-08-04,SYN20,155.2618,156.5797,151.8994,154.2396,3451334.0000
2026-08-05,SYN20,156.8976,159.3738,156.8976,158.2554,6057723.0000
2026-08-06,SYN20,156.3756,158.5001,152.9917,155.7459,6441326.0000
2026-08-07,SYN20,157.2841,158.2387,157.2841,158.1228,3700320.0000
